ACC:0.0,0.0,0.0,1392863550737
ACC:0.0,0.0,0.0,1392863550765
ACC:0.0,0.0,0.0,1392863550795
ACC:0.0,0.0,0.0,1392863550878
ACC:0.0,0.0,0.0,1392863550897
ACC:0.0,0.0,0.0,1392863550915
ACC:0.0,0.0,0.0,1392863550937
ACC:0.0,0.0,0.0,1392863550959
ACC:0.0,0.0,0.0,1392863550979
ACC:0.0,0.0,0.0,1392863551003
ACC:0.0,0.0,0.0,1392863551016
ACC:0.0,0.0,0.0,1392863551036
ACC:0.0,0.0,0.0,1392863551059
ACC:0.0,0.0,0.0,1392863551080
ACC:0.0,0.0,0.0,1392863551100
ACC:0.0,0.0,0.0,1392863551116
ACC:0.0,0.0,0.0,1392863551136
ACC:0.0,0.0,0.0,1392863551158
ACC:0.0,0.0,0.0,1392863551175
ACC:0.0,0.0,0.0,1392863551196
ACC:0.0,0.0,0.0,1392863551216
ACC:0.0,0.0,0.0,1392863551241
ACC:0.0,0.0,0.0,1392863551262
ACC:0.0,0.0,0.0,1392863551280
ACC:0.0,0.0,0.0,1392863551296
ACC:0.0,0.0,0.0,1392863551316
ACC:0.0,0.0,0.0,1392863551344
ACC:0.0,0.0,0.0,1392863551362
ACC:0.0,0.0,0.0,1392863551378
ACC:0.0,0.0,0.0,1392863551398
ACC:0.0,0.0,0.0,1392863551427
ACC:0.0,0.0,0.0,1392863551446
ACC:0.0,0.0,0.0,1392863551456
ACC:0.0,0.0,0.0,1392863551480
ACC:0.0,0.0,0.0,1392863551518
ACC:0.0,0.0,0.0,1392863551547
ACC:0.0,0.0,0.0,1392863551558
ACC:0.0,0.0,0.0,1392863551583
ACC:0.0,0.0,0.0,1392863551603
ACC:0.0,0.0,0.0,1392863551625
ACC:0.0,0.0,0.0,1392863551651
ACC:0.0,0.0,0.0,1392863551659
ACC:0.0,0.0,0.0,1392863551684
ACC:0.0,0.0,0.0,1392863551717
ACC:0.0,0.0,0.0,1392863551747
ACC:0.0,0.0,0.0,1392863551757
ACC:0.0,0.0,0.0,1392863551782
ACC:0.0,0.0,0.0,1392863551813
ACC:0.0,0.0,0.0,1392863551822
ACC:0.0,0.0,0.0,1392863551867
ACC:0.0,0.0,0.0,1392863551897
ACC:0.0,0.0,0.0,1392863551926
ACC:0.0,0.0,0.0,1392863551935
ACC:0.0,0.0,0.0,1392863551961
ACC:0.0,0.0,0.0,1392863551986
ACC:0.0,0.0,0.0,1392863552003
ACC:0.0,0.0,0.0,1392863552022
ACC:0.0,0.0,0.0,1392863552038
ACC:0.0,0.0,0.0,1392863552060
ACC:0.0,0.0,0.0,1392863552097
GPS:34.01995812,-118.28976948,1392863552098
ACC:0.0,0.0,0.0,1392863552136
ACC:0.0,0.0,0.0,1392863552156
ACC:0.0,0.0,0.0,1392863552176
ACC:0.0,0.0,0.0,1392863552199
ACC:0.0,0.0,0.0,1392863552218
ACC:0.0,0.0,0.0,1392863552236
ACC:0.0,0.0,0.0,1392863552258
ACC:0.0,0.0,0.0,1392863552285
ACC:0.0,0.0,0.0,1392863552321
ACC:0.0,0.0,0.0,1392863552336
ACC:0.0,0.0,0.0,1392863552356
ACC:0.0,0.0,0.0,1392863552375
ACC:0.0,0.0,0.0,1392863552397
ACC:0.0,0.0,0.0,1392863552417
ACC:0.0,0.0,0.0,1392863552436
ACC:0.0,0.0,0.0,1392863552460
ACC:0.0,0.0,0.0,1392863552477
ACC:0.0,0.0,0.0,1392863552497
ACC:0.0,0.0,0.0,1392863552516
ACC:0.0,0.0,0.0,1392863552535
ACC:0.0,0.0,0.0,1392863552555
ACC:0.0,0.0,0.0,1392863552582
ACC:0.0,0.0,0.0,1392863552598
ACC:0.0,0.0,0.0,1392863552616
ACC:0.0,0.0,0.0,1392863552636
ACC:0.0,0.0,0.0,1392863552656
ACC:0.0,0.0,0.0,1392863552683
ACC:0.0,0.0,0.0,1392863552706
ACC:0.0,0.0,0.0,1392863552715
ACC:0.0,0.0,0.0,1392863552738
ACC:0.0,0.0,0.0,1392863552770
ACC:0.0,0.0,0.0,1392863552776
ACC:0.0,0.0,0.0,1392863552797
ACC:0.0,0.0,0.0,1392863552838
ACC:0.0,0.0,0.0,1392863552878
ACC:0.0,0.0,0.0,1392863552900
ACC:0.0,0.0,0.0,1392863552917
ACC:0.0,0.0,0.0,1392863552944
ACC:0.0,0.0,0.0,1392863552965
ACC:0.0,0.0,0.0,1392863552980
ACC:0.0,0.0,0.0,1392863553035
ACC:0.0,0.0,0.0,1392863553062
ACC:0.0,0.0,0.0,1392863553079
ACC:0.0,0.0,0.0,1392863553102
ACC:0.0,0.0,0.0,1392863553126
ACC:0.0,0.0,0.0,1392863553142
ACC:0.0,0.0,0.0,1392863553159
ACC:0.0,0.0,0.0,1392863553178
ACC:0.0,0.0,0.0,1392863553196
ACC:0.0,0.0,0.0,1392863553270
ACC:0.0,0.0,0.0,1392863553275
ACC:0.0,0.0,0.0,1392863553295
ACC:0.0,0.0,0.0,1392863553315
ACC:0.0,0.0,0.0,1392863553343
ACC:0.0,0.0,0.0,1392863553358
ACC:0.0,0.0,0.0,1392863553375
ACC:0.0,0.0,0.0,1392863553395
ACC:0.0,0.0,0.0,1392863553415
ACC:0.0,0.0,0.0,1392863553441
ACC:0.0,0.0,0.0,1392863553458
ACC:0.0,0.0,0.0,1392863553475
ACC:0.0,0.0,0.0,1392863553495
ACC:0.0,0.0,0.0,1392863553517
ACC:0.0,0.0,0.0,1392863553549
ACC:0.0,0.0,0.0,1392863553556
ACC:0.0,0.0,0.0,1392863553576
ACC:0.0,0.0,0.0,1392863553596
ACC:0.0,0.0,0.0,1392863553625
ACC:0.0,0.0,0.0,1392863553645
ACC:0.0,0.0,0.0,1392863553662
ACC:0.0,0.0,0.0,1392863553677
ACC:0.0,0.0,0.0,1392863553695
ACC:0.0,0.0,0.0,1392863553724
ACC:0.0,0.0,0.0,1392863553744
ACC:0.0,0.0,0.0,1392863553817
ACC:0.0,0.0,0.0,1392863553826
ACC:0.0,0.0,0.0,1392863554088
ACC:0.0,0.0,0.0,1392863554214
ACC:0.0,0.0,0.0,1392863554293
ACC:0.0,0.0,0.0,1392863554390
ACC:0.0,0.0,0.0,1392863554490
ACC:0.0,0.0,0.0,1392863554593
ACC:0.0,0.0,0.0,1392863554708
ACC:0.0,0.0,0.0,1392863554793
ACC:0.0,0.0,0.0,1392863554893
ACC:0.0,0.0,0.0,1392863554992
ACC:0.0,0.0,0.0,1392863555091
GPS:34.01995832,-118.28976935,1392863555158
ACC:0.0,0.0,0.0,1392863555199
ACC:0.0,0.0,0.0,1392863555288
ACC:0.0,0.0,0.0,1392863555390
ACC:0.0,0.0,0.0,1392863555491
ACC:0.0,0.0,0.0,1392863555601
ACC:0.0,0.0,0.0,1392863555696
ACC:0.0,0.0,0.0,1392863555790
ACC:0.0,0.0,0.0,1392863555895
ACC:0.0,0.0,0.0,1392863555995
ACC:0.0,0.0,0.0,1392863556096
ACC:0.0,0.0,0.0,1392863556193
ACC:0.0,0.0,0.0,1392863556289
ACC:0.0,0.0,0.0,1392863556389
ACC:0.0,0.0,0.0,1392863556488
ACC:0.0,0.0,0.0,1392863556590
ACC:0.0,0.0,0.0,1392863556704
ACC:0.0,0.0,0.0,1392863556794
ACC:0.0,0.0,0.0,1392863556990
ACC:0.0,0.0,0.0,1392863557089
ACC:0.0,0.0,0.0,1392863557202
ACC:0.0,0.0,0.0,1392863557289
ACC:0.0,0.0,0.0,1392863557388
ACC:0.0,0.0,0.0,1392863557488
ACC:0.0,0.0,0.0,1392863557590
ACC:0.0,0.0,0.0,1392863557692
ACC:0.0,0.0,0.0,1392863557789
ACC:0.0,0.0,0.0,1392863557893
ACC:0.0,0.0,0.0,1392863558089
GPS:34.0199585,-118.28976925,1392863558113
ACC:0.0,0.0,0.0,1392863558188
ACC:0.0,0.0,0.0,1392863558288
ACC:0.0,0.0,0.0,1392863558388
ACC:0.0,0.0,0.0,1392863558489
ACC:0.0,0.0,0.0,1392863558590
ACC:0.0,0.0,0.0,1392863558706
ACC:0.0,0.0,0.0,1392863558794
ACC:0.0,0.0,0.0,1392863558992
ACC:0.0,0.0,0.0,1392863559209
ACC:0.0,0.0,0.0,1392863559282
ACC:0.0,0.0,0.0,1392863559305
ACC:0.0,0.0,0.0,1392863559336
ACC:0.0,0.0,0.0,1392863559364
ACC:0.0,0.0,0.0,1392863559383
ACC:0.0,0.0,0.0,1392863559443
ACC:0.0,0.0,0.0,1392863559485
ACC:0.0,0.0,0.0,1392863559503
ACC:0.0,0.0,0.0,1392863559530
ACC:0.0,0.0,0.0,1392863559548
ACC:0.0,0.0,0.0,1392863559566
ACC:0.0,0.0,0.0,1392863559609
ACC:0.0,0.0,0.0,1392863559637
ACC:0.0,0.0,0.0,1392863559643
ACC:0.0,0.0,0.0,1392863559662
ACC:0.0,0.0,0.0,1392863559682
ACC:0.0,0.0,0.0,1392863559704
ACC:0.0,0.0,0.0,1392863559725
ACC:0.0,0.0,0.0,1392863559751
ACC:0.0,0.0,0.0,1392863559763
ACC:0.0,0.0,0.0,1392863559790
ACC:0.0,0.0,0.0,1392863559802
ACC:0.0,0.0,0.0,1392863559826
ACC:0.0,0.0,0.0,1392863559850
ACC:0.0,0.0,0.0,1392863559864
ACC:0.0,0.0,0.0,1392863559888
ACC:0.0,0.0,0.0,1392863559924
ACC:0.0,0.0,0.0,1392863559954
ACC:0.0,0.0,0.0,1392863559965
ACC:0.0,0.0,0.0,1392863559988
ACC:0.0,0.0,0.0,1392863560023
ACC:0.0,0.0,0.0,1392863560053
ACC:0.0,0.0,0.0,1392863560063
ACC:0.0,0.0,0.0,1392863560081
ACC:0.0,0.0,0.0,1392863560150
ACC:0.0,0.0,0.0,1392863560185
ACC:0.0,0.0,0.0,1392863560208
ACC:0.0,0.0,0.0,1392863560235
ACC:0.0,0.0,0.0,1392863560243
ACC:0.0,0.0,0.0,1392863560263
ACC:0.0,0.0,0.0,1392863560285
ACC:0.0,0.0,0.0,1392863560325
ACC:0.0,0.0,0.0,1392863560345
ACC:0.0,0.0,0.0,1392863560362
ACC:0.0,0.0,0.0,1392863560383
ACC:0.0,0.0,0.0,1392863560411
ACC:0.0,0.0,0.0,1392863560427
ACC:0.0,0.0,0.0,1392863560462
ACC:0.0,0.0,0.0,1392863560496
ACC:0.0,0.0,0.0,1392863560503
ACC:0.0,0.0,0.0,1392863560523
ACC:0.0,0.0,0.0,1392863560541
ACC:0.0,0.0,0.0,1392863560562
ACC:0.0,0.0,0.0,1392863560589
ACC:0.0,0.0,0.0,1392863560605
ACC:0.0,0.0,0.0,1392863560621
ACC:0.0,0.0,0.0,1392863560642
ACC:0.0,0.0,0.0,1392863560662
ACC:0.0,0.0,0.0,1392863560687
ACC:0.0,0.0,0.0,1392863560704
ACC:0.0,0.0,0.0,1392863560721
ACC:0.0,0.0,0.0,1392863560742
ACC:0.0,0.0,0.0,1392863560763
ACC:0.0,0.0,0.0,1392863560790
ACC:0.0,0.0,0.0,1392863560807
ACC:0.0,0.0,0.0,1392863560825
ACC:0.0,0.0,0.0,1392863560843
ACC:0.0,0.0,0.0,1392863560896
ACC:0.0,0.0,0.0,1392863560904
ACC:0.0,0.0,0.0,1392863560924
ACC:0.0,0.0,0.0,1392863560947
ACC:0.0,0.0,0.0,1392863561003
ACC:0.0,0.0,0.0,1392863561021
ACC:0.0,0.0,0.0,1392863561044
ACC:0.0,0.0,0.0,1392863561114
ACC:0.0,0.0,0.0,1392863561165
GPS:34.0199586,-118.2897691,1392863561158
ACC:0.0,0.0,0.0,1392863561183
ACC:0.0,0.0,0.0,1392863561202
ACC:0.0,0.0,0.0,1392863561226
ACC:0.0,0.0,0.0,1392863561244
ACC:0.0,0.0,0.0,1392863561268
ACC:0.0,0.0,0.0,1392863561289
ACC:0.0,0.0,0.0,1392863561327
ACC:0.0,0.0,0.0,1392863561358
ACC:0.0,0.0,0.0,1392863561364
ACC:0.0,0.0,0.0,1392863561383
ACC:0.0,0.0,0.0,1392863561403
ACC:0.0,0.0,0.0,1392863561488
ACC:0.0,0.0,0.0,1392863561501
ACC:0.0,0.0,0.0,1392863561521
ACC:0.0,0.0,0.0,1392863561543
ACC:0.0,0.0,0.0,1392863561568
ACC:0.0,0.0,0.0,1392863561585
ACC:0.0,0.0,0.0,1392863561602
ACC:0.0,0.0,0.0,1392863561661
ACC:0.0,0.0,0.0,1392863561685
ACC:0.0,0.0,0.0,1392863561707
ACC:0.0,0.0,0.0,1392863561732
ACC:0.0,0.0,0.0,1392863561755
ACC:0.0,0.0,0.0,1392863561761
ACC:0.0,0.0,0.0,1392863561783
ACC:0.0,0.0,0.0,1392863561827
ACC:0.0,0.0,0.0,1392863561848
ACC:0.0,0.0,0.0,1392863561864
ACC:0.0,0.0,0.0,1392863561882
ACC:0.0,0.0,0.0,1392863561904
ACC:0.0,0.0,0.0,1392863561929
ACC:0.0,0.0,0.0,1392863561956
ACC:0.0,0.0,0.0,1392863561962
ACC:0.0,0.0,0.0,1392863561983
ACC:0.0,0.0,0.0,1392863562001
ACC:0.0,0.0,0.0,1392863562021
ACC:0.0,0.0,0.0,1392863562044
ACC:0.0,0.0,0.0,1392863562062
ACC:0.0,0.0,0.0,1392863562081
ACC:0.0,0.0,0.0,1392863562102
ACC:0.0,0.0,0.0,1392863562127
ACC:0.0,0.0,0.0,1392863562147
ACC:0.0,0.0,0.0,1392863562162
ACC:0.0,0.0,0.0,1392863562182
ACC:0.0,0.0,0.0,1392863562212
ACC:0.0,0.0,0.0,1392863562231
ACC:0.0,0.0,0.0,1392863562242
ACC:0.0,0.0,0.0,1392863562262
ACC:0.0,0.0,0.0,1392863562284
ACC:0.0,0.0,0.0,1392863562312
ACC:0.0,0.0,0.0,1392863562334
ACC:0.0,0.0,0.0,1392863562342
ACC:0.0,0.0,0.0,1392863562363
ACC:0.0,0.0,0.0,1392863562381
ACC:0.0,0.0,0.0,1392863562406
ACC:0.0,0.0,0.0,1392863562433
ACC:0.0,0.0,0.0,1392863562442
ACC:0.0,0.0,0.0,1392863562745
ACC:0.0,0.0,0.0,1392863563021
ACC:0.0,0.0,0.0,1392863563119
ACC:0.0,0.0,0.0,1392863563217
ACC:0.0,0.0,0.0,1392863563317
ACC:0.0,0.0,0.0,1392863563417
ACC:0.0,0.0,0.0,1392863563526
ACC:0.0,0.0,0.0,1392863563620
ACC:0.0,0.0,0.0,1392863563720
ACC:0.0,0.0,0.0,1392863563826
ACC:0.0,0.0,0.0,1392863563921
ACC:0.0,0.0,0.0,1392863564047
ACC:0.0,0.0,0.0,1392863564119
GPS:34.01995897,-118.28976867,1392863564168
ACC:0.0,0.0,0.0,1392863564215
ACC:0.0,0.0,0.0,1392863564317
ACC:0.0,0.0,2.2300625,1392863564418
ACC:0.0,0.0,2.1610556,1392863564548
ACC:0.0,0.0,0.0,1392863564619
ACC:0.0,0.0,0.0,1392863564720
ACC:0.0,0.0,0.0,1392863564824
ACC:-2.812801,0.0,2.1674924,1392863564918
ACC:0.0,0.0,0.0,1392863565027
ACC:0.0,0.0,0.0,1392863565118
ACC:0.0,0.0,3.4293685,1392863565221
ACC:0.0,4.317023,0.0,1392863565320
ACC:0.0,0.0,-2.7259817,1392863565418
ACC:0.0,0.0,0.0,1392863565532
ACC:0.0,0.0,0.0,1392863565617
ACC:0.0,0.0,0.0,1392863565719
ACC:0.0,0.0,0.0,1392863565822
ACC:0.0,0.0,0.0,1392863565920
ACC:0.0,0.0,0.0,1392863566029
ACC:0.0,0.0,0.0,1392863566118
ACC:0.0,0.0,0.0,1392863566221
ACC:0.0,0.0,0.0,1392863566327
ACC:0.0,0.0,0.0,1392863566418
ACC:0.0,0.0,0.0,1392863566519
ACC:0.0,0.0,0.0,1392863566617
ACC:0.0,0.0,0.0,1392863566716
ACC:0.0,0.0,0.0,1392863566816
ACC:0.0,0.0,0.0,1392863566918
ACC:0.0,0.0,0.0,1392863567119
ACC:0.0,0.0,0.0,1392863567228
GPS:34.01995917,-118.28976849,1392863567200
ACC:0.0,0.0,0.0,1392863567318
ACC:0.0,0.0,0.0,1392863567417
ACC:0.0,0.0,0.0,1392863567517
ACC:0.0,0.0,0.0,1392863567623
ACC:0.0,0.0,0.0,1392863567718
ACC:0.0,0.0,0.0,1392863567830
ACC:0.0,0.0,0.0,1392863567917
ACC:0.0,0.0,0.0,1392863568135
ACC:0.0,0.0,0.0,1392863568165
ACC:0.0,0.0,0.0,1392863568192
ACC:0.0,0.0,0.0,1392863568204
ACC:0.0,0.0,0.0,1392863568226
ACC:0.0,0.0,0.0,1392863568270
ACC:0.0,0.0,0.0,1392863568364
ACC:0.0,0.0,0.0,1392863568395
ACC:0.0,0.0,0.0,1392863568467
ACC:0.0,0.0,0.0,1392863568496
ACC:0.0,0.0,0.0,1392863568526
ACC:0.0,0.0,0.0,1392863568546
ACC:0.0,0.0,0.0,1392863568585
ACC:0.0,0.0,0.0,1392863568606
ACC:0.0,0.0,0.0,1392863568629
ACC:0.0,0.0,0.0,1392863568647
ACC:0.0,0.0,0.0,1392863568663
ACC:0.0,0.0,0.0,1392863568724
ACC:0.0,0.0,0.0,1392863568748
ACC:0.0,0.0,0.0,1392863568773
ACC:0.0,0.0,0.0,1392863568782
ACC:0.0,0.0,0.0,1392863568805
ACC:0.0,0.0,0.0,1392863568826
ACC:0.0,0.0,0.0,1392863568851
ACC:0.0,0.0,0.0,1392863568862
ACC:0.0,0.0,0.0,1392863568882
ACC:0.0,0.0,0.0,1392863568902
ACC:0.0,0.0,0.0,1392863568928
ACC:0.0,0.0,0.0,1392863568946
ACC:0.0,0.0,0.0,1392863568970
ACC:0.0,0.0,0.0,1392863568984
ACC:0.0,0.0,0.0,1392863569002
ACC:0.0,0.0,0.0,1392863569030
ACC:0.0,0.0,0.0,1392863569056
ACC:0.0,0.0,0.0,1392863569063
ACC:0.0,0.0,0.0,1392863569082
ACC:0.0,0.0,0.0,1392863569104
ACC:0.0,0.0,0.0,1392863569129
ACC:0.0,0.0,0.0,1392863569147
ACC:0.0,0.0,0.0,1392863569164
ACC:0.0,0.0,0.0,1392863569193
ACC:0.0,0.0,0.0,1392863569212
ACC:0.0,0.0,0.0,1392863569245
ACC:0.0,0.0,0.0,1392863569262
ACC:0.0,0.0,0.0,1392863569282
ACC:0.0,0.0,0.0,1392863569311
ACC:0.0,0.0,0.0,1392863569336
ACC:0.0,0.0,0.0,1392863569361
ACC:0.0,0.0,0.0,1392863569386
ACC:0.0,0.0,0.0,1392863569409
ACC:0.0,0.0,0.0,1392863569428
ACC:0.0,0.0,0.0,1392863569446
ACC:0.0,0.0,0.0,1392863569465
ACC:0.0,0.0,0.0,1392863569484
ACC:0.0,0.0,0.0,1392863569508
ACC:0.0,0.0,0.0,1392863569523
ACC:0.0,0.0,0.0,1392863569542
ACC:0.0,0.0,0.0,1392863569562
ACC:0.0,0.0,0.0,1392863569590
ACC:0.0,0.0,0.0,1392863569614
ACC:0.0,0.0,0.0,1392863569621
ACC:0.0,0.0,0.0,1392863569642
ACC:0.0,0.0,0.0,1392863569663
ACC:0.0,0.0,0.0,1392863569692
ACC:0.0,0.0,0.0,1392863569713
ACC:0.0,0.0,0.0,1392863569724
ACC:0.0,0.0,0.0,1392863569748
ACC:0.0,0.0,0.0,1392863569765
ACC:0.0,0.0,0.0,1392863569824
ACC:0.0,0.0,0.0,1392863569845
ACC:0.0,0.0,0.0,1392863569873
ACC:0.0,0.0,0.0,1392863569907
ACC:0.0,0.0,0.0,1392863569925
ACC:0.0,0.0,0.0,1392863569943
ACC:0.0,0.0,0.0,1392863569970
ACC:0.0,0.0,0.0,1392863569991
ACC:0.0,0.0,0.0,1392863570008
ACC:0.0,0.0,0.0,1392863570026
ACC:0.0,0.0,0.0,1392863570070
ACC:0.0,0.0,0.0,1392863570268
GPS:34.01995919,-118.2897685,1392863570156
ACC:0.0,0.0,0.0,1392863570286
ACC:0.0,0.0,0.0,1392863570316
ACC:0.0,0.0,0.0,1392863570347
ACC:0.0,0.0,0.0,1392863570366
ACC:0.0,0.0,0.0,1392863570385
ACC:0.0,0.0,0.0,1392863570403
ACC:0.0,0.0,0.0,1392863570423
ACC:0.0,0.0,0.0,1392863570451
ACC:0.0,0.0,0.0,1392863570468
ACC:0.0,0.0,0.0,1392863570485
ACC:0.0,0.0,0.0,1392863570504
ACC:0.0,0.0,0.0,1392863570522
ACC:0.0,0.0,0.0,1392863570542
ACC:0.0,0.0,0.0,1392863570565
ACC:0.0,0.0,0.0,1392863570583
ACC:0.0,0.0,0.0,1392863570602
ACC:0.0,0.0,0.0,1392863570622
ACC:0.0,0.0,0.0,1392863570649
ACC:0.0,0.0,0.0,1392863570668
ACC:0.0,0.0,0.0,1392863570683
ACC:0.0,0.0,0.0,1392863570702
ACC:0.0,0.0,0.0,1392863570722
ACC:0.0,0.0,0.0,1392863570747
ACC:0.0,0.0,0.0,1392863570764
ACC:0.0,0.0,0.0,1392863570784
ACC:0.0,0.0,0.0,1392863570802
ACC:0.0,0.0,0.0,1392863570823
ACC:0.0,0.0,0.0,1392863570852
ACC:0.0,0.0,0.0,1392863570869
ACC:0.0,0.0,0.0,1392863570892
ACC:0.0,0.0,0.0,1392863570901
ACC:0.0,0.0,0.0,1392863570925
ACC:0.0,0.0,0.0,1392863570962
ACC:0.0,0.0,0.0,1392863570988
ACC:0.0,0.0,0.0,1392863571003
ACC:0.0,0.0,0.0,1392863571025
ACC:0.0,0.0,0.0,1392863571056
ACC:0.0,0.0,0.0,1392863571100
ACC:0.0,0.0,0.0,1392863571124
ACC:0.0,0.0,0.0,1392863571147
ACC:0.0,0.0,0.0,1392863571165
